,author,date,like,comment,public
100,@Kia_Junior,2024-06-21T22:13:47Z,1,"Tolong suarakan ini karena Indonesia sudah Darurat Ekonominya !!! Setiap tahun puluhan ribu pengangguran berijazah semakin bertambah dan pecatan perusahaan menjadi pengangguran baru juga terus bertambah😊hal ini akan menjadi lingkaran SETAN yg menghancurkan Ekonomi Rakyat !!! Jika Ada Stimulus dari Pemerintah Menaikan UMR dan UMP di atas 7jtaan akan menstimulus daya beli kelas menengah yg paling potensial memberikan dampak terbesar terhadap perputaran uang di masyarakat dan UMKM karena jika kelas menengah menahan daya belinya maka perputaran ekonomi akan melambat !!! Industri2 otomotif, properti, kuliner, dan Pariwisata, Hibura, Fashion, juga sangat bergantung pada kelas menengah, karena kalau kelas menengah hanya memfokuskan uangnya pada biaya hidup yg sudah semakin menggerus simpanan mereka maka ekonomi akan melambat dan Pasti Perusahaan akan mem PHK Banyak Karyawannya di mana2, maka hancurlah sudah ekonomi Indonesia😢 jika UMP dan UMR naik akan jadi stimulus besar bagi daya beli masyarakat dan ekonomi akan berputar kembali lebih baik, akan ada banyak usaha baru yg buka kembali karena daya beli masyarakat kelas menengah sudah kembali normal, Perusahaan2 yang tadinya melakukan pemecatan akan kembali merekrut karyawan lagi karena ada peluang ekspansi kembali🎉 Memang Awalnya UMR yg naik akan berdampak buruk bagi para pengusaha karena bebannya akan membesar untuk itu perlu peran pemerintah menstimulus UMKM dan Para Pengusaha, saat ini kenyataan di lapangan adalah Inflasi tidak berbanding lurus dgn kenaikan UMR mengakibatkan daya beli kelas menengah pada umumnya menurun, dan Rupiah akan terus melemah🙏HAL INI ADALAH LINGAKARAN SETAN YANG TIDAK AKAN TERPUTUS JIKA TIDAK ADA STIMULUS YANG SEIMBANG ANTARA INFLASI DAN KENAIKAN UMR(TUMPUAN DAYA BELI MASYARAKAT KELAS MENENGAH)😊",True
101,@AndreSinaga-nl2ed,2024-06-21T22:09:36Z,0,"Bg modali dluh aku DP mobil L300, mau main antar jemput barang, capek jadi kernek gak ada kemajuan, nabung buat nikah aja gak sanggup, ilmu saya dalam usaha cuma di mobil bg,  atau kasih saya kerjaan, jadi satpam pun aku sangat bersyukur bg tapi ijazah ku gak ada",True
102,@Aye-Aye2400,2024-06-21T16:56:03Z,0,"Smpat dpet bocoran dr medsos, ""dananya dbuat mnutup defisit/kerugian ekonomi negara"" wkw",True
103,@bocahbarbar-r7z,2024-06-21T15:41:32Z,0,menurut islam TAPERA itu haram jadi yg mengikuti TAPERA harusd pertanyakan ke islaman nya,True
104,@hansreas6102,2024-06-21T12:39:38Z,0,Mimpi....?,True
105,@nurdihalimamansyah3583,2024-06-21T12:09:42Z,0,Tapera ( tabungan peras rakyat) rencananya bagus tapi kedepanya jadi penyakit keuangannya jadi mainan pejabat elit,True
106,@AR_COVER1,2024-06-21T09:48:04Z,0,"Nyari kerjaan aja susah, hrusny pemerinth sediakan dulu lpangan pkerjaan sebanyak banyak nya, baru masyarakat pada setuju dengan progam tapera",True
107,@AR_COVER1,2024-06-21T09:44:08Z,0,"Jangan menyamkan indonesia dgn negara2 lain, indonesia ini luwas. Para pejabat nya juga suka korupsi .",True
108,@zeay1050,2024-06-21T09:38:20Z,0,"Yg ada malah jadi ladang korupsi.... Klo emang niat sejahterain rakyat, majuin ekonominya, stabilin harga, permudah urusan rakyat, nnt rakyat mah cari jalan sendiri",True
109,@diamondgorilla2305,2024-06-21T09:21:51Z,0,tapera..lbh baik kasih rumah'y dlu baru dipotong gaji..daripfa potong gaji tp rumah'y ga ada krna dikorupsi.,True
110,@ryanmalik3378,2024-06-21T08:57:06Z,0,"gimana ngga dijelekin.
1. skemanya ngga logis, setidaknya buatlah skema yang jelas dengan hal yang masuk akal
2. tingkat kepercayaan ke pemerintah rendah, kenapa bisa rendah pasti anda tahu sendiri kenapa
3. ntah mengapa mereka bikin kekonyolan di negara sendiri, seakan wibawanya ngga ada jadi wajar dijadiin ejekan

menurut gw daripada bikin program yang ngga jelas (kaya program2 sebelumnya, ngga perlu gw jelasin programnya apa pasti dah pada tuh mungkin ada yg komentar jg) lebih tingkatin dulu kepercayaan masyarat secara nyata dan transparan. baru bikin program dengan skema yang jelas karena rakyat udh g bodoh kaya dulu, wajar ada yang ngga setuju dan anggap ga masuk akal. informasi mudah di dapat skrg soalnya.

yang penggunaan dana haji buat infrastruktur aja gimana tuh kemarin kelanjutannya",True
111,@nihaoroswa,2024-06-21T08:56:27Z,0,"sempga Makin sadar  rakyat Indonesia  Kalo pemerintah  pada dassrnya emang gak mau membenahi untuk masadepan Indonesia  melainkan mereka bikin bisnis bodog untuk mensejahterakan kantongsn sendiri... 


pemerintah sendirj gak meyakinkan, di malaysia  it work karna pemerintahnya bener² mau membenahi, nah di Indonesia  to much korupsi kemarin aja  Ada yg korupsi milyaran dia cuma di penjara 2,5th aku lihat di narasi",True
112,@dikayusuf6647,2024-06-21T07:14:37Z,0,Duh di lihat mentri jokowi yg bagus di bidang  pembangunan  doang yg lain ampasaazzzzzz,True
113,@ariqfebirianto7315,2024-06-21T06:34:02Z,0,Tujuannya bagus sebetulnya. Cuma cara jalannya yg masalah,True
114,@SiGer-lc7rv,2024-06-21T06:13:24Z,0,"Satire yang .... haaa good lah
Bingung gw makin sini makin kesana . Tabungan kok dipaksa. Dan pengelolaannya belum jelas berubah-ubah. 😅",True
115,@dunk801,2024-06-21T05:56:02Z,0,"sudah saatnya rakyat minta hak nya kepada negara, korupsi kalo dihitung2 dari dulu sampe skrg yang tambah parah itu nilai ratusan dan bahkan ribuan triliun...itu semua punya rakyat Indonesia yang dirampok maling2 bangsat...rakyat sudah bosan tidak ada perubahan sama sekali...Indonesia  dengan segala kekayaan alam nya seharusnya mampu lebih dari rakyat Brunei bahkan singapore...negeri ini sejatinya masih dijajah sama Pejabat2 nya sendiri",True
116,@guruilmu3179,2024-06-21T03:54:32Z,0,yakin gak abis di korupsi?,True
117,@okifirmansyah6088,2024-06-21T03:41:09Z,0,"- apa kabar jasa Raharja 
- apa kabar TWP TNI 
- apa kabar dana haji
- apa kabar dana bansos 
 Dan selanjutnya Tapera sasaran berikutnya 
(Semuanya pengolahan/menajemen uang)",True
118,@noerhafizhsavarra3692,2024-06-21T03:26:44Z,0,"Program bagus, lebih bagus lagi kalau konsepnya rumah susun, sebab kalau babat lahan sawah lagi, makin habis ntar sawahnya. Tapi yang jadi masalah adalah yang ngurus pemerintah indonesia, Tuhan aja mereka berani dustakan, gimana manusia 😅",True
119,@ufaalvaro,2024-06-21T02:31:32Z,0,"Udah punya rumah... Nyicil udh lunas.. Baru selesai nafas lega..ehh dipotong lagi buat tapera. 

Sekarang sy butuh nabung nuat sekolah anak2 yg bisa diakses sewaktu-waktu. 

Tapera gak guna buat aq 😞😞😞😞😞",True
120,@antontriyuliatno3421,2024-06-21T02:09:01Z,0,Niatnya bagus tapi endingnya ngga masuk akal... udah iuran mau pake cuma cukup buat DP (bayar angsuran) baru beli rumah itupun kalau di setujui sama developer dan bayar iuran lagi ke developer/ bank. Untungnya buat rakyat apa ya 🤔,True
121,@prakasa1904,2024-06-21T01:20:03Z,0,"Bukan teori bro, udah ada statementnya. Itu dana 80% masuk ke surat utang negara 😂😂😂

Makanya lanjutin oke gas oke gas oke gas….",True
122,@diaryaudi,2024-06-21T00:58:34Z,0,"Real nya.. banyak banget karyawan yg udh punya cicilan. 
Cicilan leasing kendaraan  
Cicilan kpr 
Cicilan kartu kredit 
Bahkan cicilan payletter
Dll

So even 3% pun matters .",True
123,@indoboyce2723,2024-06-20T23:54:19Z,0,"Saya rasa-rasanya melihat ini adalah Pucak Gunung Es yang salah satu penyebabnya adalah KURANGNYA Kemampuan Indonesia untuk menampilkan Image yang mampu MENARIK INVESTASI, kekurangan pertumbuhan modal fisik Indonesia dan Kurangnya investasi menjadikan TABUNG PAKSA menjadi satu-satunya cara meningkatkan Loanable Fund di pasar finansial Indonesia. CMIIW..",True
124,@zyy2451,2024-06-20T22:59:22Z,0,"Jangan kasi Tapera sepi,, up terus",True
125,@terimantoteles3967,2024-06-20T22:27:48Z,0,"Increase your financial IQ ,, dont believe other if you dont know who is that person,,,",True
126,@VANVAN-ju3eh,2024-06-20T22:22:57Z,0,Negara kita ini sangat bisa dipercaya kok dipercaya korupsinya makin banyak,True
127,@konsepiturelative9119,2024-06-20T22:02:33Z,0,BAGUS jika pengelolanya bukan ber#mentalkere hobby #nyolongilegal dgn moral #orbaisme demu kepentingan si#keremunggahmbale ?,True
128,@fhebryanschanel22,2024-06-20T20:38:01Z,0,"Indonesia belum siap untuk itu, Kalo masih banyak yang korupsi.
Hampir sama kayak di jepang bayar uang nengking di bayar tiap bulan.
Jadi pas umur 65 th di kembalikan lagi.  Walau kita meninggal di bayar ke keluarga kita. 
Sistem tapera sih bagus tapi kalo pemerintahnya aja masih banyak korupsi gimana kita sebagai warga negara ini bisa percaya. Jika pemerintah bisa menghukum sekejam kejamnya seluruh pelaku korupsi.  
Masyarakat susah untuk percaya pada pemerintah.",True
129,@user-uk7bt2hj8g,2024-06-20T17:16:02Z,0,"Program korupsi semua🤣…. Peras terus kami rakyat kecil sampai kami mati🤣🤣🤣….
Pemerintah mana peduli yang penting cuan bagi mereka!!!
Bicara real ajah bro gak usah ngarep yang tinggi”!!!!",True
130,@YukiHanin-cx3ss,2024-06-20T16:25:55Z,0,Ya kya BPJS.... Bnyak yg daftar... Tapi saatn mencairkan bnyak juga yg gak tau... Dan uangnya dikoropsi,True
131,@Tahan_Banting,2024-06-20T16:19:25Z,0,"Kalau peraturan bagi yg korupsi belum di perberat,, gimana pun program pemerintah, masyarakat tidak akan pernah bisa royal,,",True
132,@Garry-Stewart,2024-06-20T15:26:42Z,0,"Kata salah satu pejabat duitnya diolah di obligasi / surat utang negara. Nah bangun IKN pake apa? pake utang kan? negara nerbitin surat utang dan rakyat yang beli hahahaha emang bener TAPERA buat bangun IKN baru. Dan lagi g0bl0k banget manager investasinya cmn ngasilin 4% pertahun. Sedangkan orang buta ekonomi beli emas yang kenaikan rata ratanya 10% sampai 20% pertahun, masih bisa lebih cuan wkwkwk",True
133,@user-st3zm3tr8l,2024-06-20T15:16:29Z,0,😂😂😂 BPJS aja dlu dikorup 😂😂😂gak percaya w sama pejabat,True
134,@afriansyahsaksakame1621,2024-06-20T14:48:36Z,0,"Koko, bahas rupiah sekarang dong yg lagi melemah sama era pak habibi yg menguat",True
135,@m.finlandperdana4594,2024-06-20T14:29:01Z,0,"Sebetulnya yang jadi permasalahan di masyarakat adalah soal trus issue dan PARAHNYA NEGARA ENGGA BISA MEMBERIKAN SOLUSI YANG KONKRET UNTUK MENJAWAB TRUST ISSUE ITU. Kalo cara ngejawabnya cuman ""Tapera ini tidak akan digunakan untuk yang lain"" mah bendahara kelas di SD juga bisa.",True
136,@neilheaven4041,2024-06-20T13:57:19Z,0,UU hukam mati untuk koruptor jadi baru mungkin masyarakat percaya,True
137,@miftahblitar8952,2024-06-20T13:40:25Z,0,Tambahan penderitaan rakyat😂😂😂😂😂....,True
138,@junna-one-a-coco-bee,2024-06-20T12:53:14Z,0,channel ini kan @su nya rej!m,True
139,@EgkrateiaDeEretha,2024-06-20T12:46:03Z,0,"BPJS bagus, namun defisit karena beberapa hal:
1. Masyarakat menjadi anggota saat sakit saja, bayar iuran 1 bulan, pengobatan ditanggung, setelahnya tidak bayar iuran lagi (solusi: kasih syarat batas minimum durasi keanggotaan agar BPJS dapat dicairkan)
2. Rumah Sakit banyak yang mark-up biaya pengobatan. Ada yang BPJS nya kelas 1, namun nyatanya diberikan kelas 2 dengan alasan penuh (mungkin benar), namun tetap dikenakan biaya kelas 1 kepada BPJS (solusi: sidang dadakan BPJS ke rumah sakit. Tanya yang sedang berobat status BPJSnya serta sandingkan dengan fasilitas yang diberikan rumah sakit. Bila tidak sesuai dapat dikenakan sanksi. Yang paling parah bisa dicabut keanggotaannya atau dipidana pengelolanya)",True
140,@b_w9726,2024-06-20T12:04:11Z,0,"Kuncinya cuman Satu ""KEPERCAYAAN!!""..
sekelas tabungan dana Haji yg tujuannya buat Ibadah sja di Korup aplgi yg sprti ini.
Sudahlah mmg Indo ni kek AS* para petingginya",True
141,@MochamadNur007,2024-06-20T11:29:53Z,0,"Simpel saja....pelaku korupsi aja masih ketawa""masih bisa hidup😂...masyarakat percaya apa gak?jawabannya ENGGA PERCAYA...hukuman mati aja untuk pelaku korupsi aja mana...sampai skarang mangkrak😂😂😂😂😂...",True
142,@gitaxias,2024-06-20T11:26:32Z,0,otw socialist route,True
143,@1356113561,2024-06-20T11:11:55Z,0,Kenapa kita harus bayar buat rumah orang lain? 😂😂😂😂,True
144,@vloggersenja292,2024-06-20T10:06:12Z,0,Indonesia tidak kekurangan orang pintar tapi kekurangan orang jujur,True
145,@samsuzanasamsudin549,2024-06-20T09:58:59Z,0,"Pembetulan ya bro, KWsp itu potong an Dr gaji pekerja employee 9 hingga 10% sahaja. 13 % adalah majikan employer yg wajib contribute setiap bulan kpd pekerja. Jd bila di gabung simpanan ini akn bertambah setiap tahun ada dividen kerana di laburkan dlm sekor komoditi negara.
Kwsp itu utk tabungan perumahan, pendidikan anak, perumahan, haji. Tp dibahagi kpd akaun hari tua, akaun kecemasan & akaun flesksibel(boleh di keluar kan according to their needs. {terms & conditions applied) 
GABUNGAN SAMA kwsp ada Socso ini tabungan minimum majikan kpd pekerja guna utk kecemasan, kalau kemalangan, kecacatan kekal, kecacatan separate, malah jd hibah pd pasangan(isteri) yg Di tinggalkn atau anak jika pekerja ini terlibat kemalangan @kematian.skg aku sudah berhati kerja kerana milih menjaga anakku & kwsp itu aku tidak di potong lagi tp duit itu ngumpul & bertambah terus kerana dividen nya Jalan terus setiap tahun.. Sgt berbeza dgn Tapera lho itu",True
146,@FADHIL_osudroid,2024-06-20T09:20:22Z,1,sekarang malah anak kecil di suruh ikut tapera,True
147,@l.j.manoppo7326,2024-06-20T08:45:52Z,0,"Program yang menguntungkan Pengusaha Property dan Bank Penampung.. Dana-Dana Soaial aja yang di kumpulakan dari Rakyat aja selama puluhan tahun di korupsi. Mulai dari BPJS, TASPEN, Dana Haji, BAZNAS, ASABRI, ASKES. Jiwasraya Dll. Belum lagi Pph 21 yang makin mencekik rakyat.Jadi jangan heran kenapa ASN banyak Korupsi karena potongan pajak, BPJS dll tambah mencekik.......Kapan sejahteranya?",True
148,@hutaraja6978,2024-06-20T08:39:28Z,0,Ko apakah lu menyelamatkan diri dengan sekoci seperti yang dibilang timothy ronald?😂,True
149,@TikAmandaagustina,2024-06-20T08:10:58Z,0,Hahhhh,True
150,@user-rk5qe2dr5l,2024-06-20T07:21:24Z,0,Peras trsss yg lemah,True
151,@aksosakirman3368,2024-06-20T07:15:04Z,0,klo tapera direkturnya yusuf mansyur mungkin banyak yg percaya... Wkwkwk,True
152,@edysutrisno7981,2024-06-20T06:49:55Z,0,"masalah utamanya adalah bantas dulu korpusi,
percuma kita ngumpulin duit kena pajak potong dll klo ujung2nya dikorupsi",True
153,@agustinusagungpradiptawibo2754,2024-06-20T06:40:41Z,0,"Jujur aja, kalau RUU perampasan aset sudah diresmikan, aku bisa menerima tapera ini sih, tapi RUU tersebut belum disahkan, rasanya berat banget menerima tapera.",True
154,@clnet2393,2024-06-20T06:38:54Z,0,Paling dikorupsi lagi TAPERA ......... yg ada aja mana jaminannya / macett  kan ...  iming2 saja itu  ..,True
155,@mr.tobruts,2024-06-20T06:18:13Z,0,"T̶A̶P̶E̶R̶A̶ 
TAK PERAS
😢😢😢",True
156,@rereviuwanchannel5181,2024-06-20T05:25:52Z,0,"Intinya beresin dulu korupsinya di negeri ini, masyarakat mungkin bisa lebih tenang dan percaya ke pemerintah ketika akan ada program kaya gini",True
157,@jaresapa3493,2024-06-20T04:49:40Z,0,sistem pemerintahannya yg belum siap,True
158,@stereochenel9081,2024-06-20T04:25:13Z,0,"Bukan ga percaya abang ku masalahnya apapun di negri WAKANDA urusan duit pasti di korupsi, siapa yg berani menjamin duitnya kaga di korupsi, 😂😂",True
159,@murtinahsuwarno1796,2024-06-20T03:09:49Z,0,Rumah subsidi itu lokasinya biasanya jauuuuh....kalau yg penghasilan minim untuk ongkos dll ya ttp berat,True
160,@mamatrohmat7926,2024-06-20T02:07:37Z,0,Ini yang awal banget ngusulin TAPERA siapa sih ? 😅  Coba cek iQ nya 😅😅😅,True
161,@aryorabbani9758,2024-06-20T01:55:53Z,1,"Sebenernya semua program yg berbasis gotong royong utk masyarakat itu bagus..




ASALKAN TIDAK DIKORUPSI !!",True
162,@rizalandira9585,2024-06-19T23:59:19Z,0,"INTINYA 
""MEMBERI HUKUMAN MATI BAGI YG KORUPSI DI ATAS 10JT . BAGI KASUS KORUPSI 10 JT KE BAWAH DENDA DAN PENJARA MINIMAL 10 TAHUN PENJARA""



GIMANA MAU GENERASI EMAS DAN MAJU KORUPSI MERAJALELA . KASUS-KASUS BESAR DI DIAMKAN TANPA HUKUM YG TEGAS INI KAH NEGARA KITA YANG MAU MAJU (?)",True
163,@AsmoroDjati,2024-06-19T23:42:22Z,0,"Setiap warga di potong 3%, trus saat pengajuan KPR, terbentur dgn BI Checking, lalu bagaimana?",True
164,@ridhobagas9127,2024-06-19T23:23:42Z,0,Korbannya ya jelas kalangan menengah,True
165,@mochamadthoyyib7826,2024-06-19T21:44:26Z,0,"Ikn belum selesai, tapera bisa jadi solusinya",True
166,@sincan76,2024-06-19T18:52:20Z,0,Negara koruptor kok dititipin duit😂 ya gaib,True
167,@alaintitho7724,2024-06-19T18:01:23Z,0,"Sorry, expect return hanya 4.5%/th? WTF. ARE YOU KIDDING ME? DENGAN SUKU BUNGA YG SEKARANG AJA, ITU UDAH G MASUK AKAL. DEPOSITO AJA, ITU SKRG KASIH 6%, BAHKAN ADA YG BRANI 7-8%. DEAR GOVERMENT, ARE YOU KIDDING WITH US?",True
168,@LenovoN23Chromebook,2024-06-19T16:26:39Z,0,🔥,True
169,@amanusman2440,2024-06-19T15:09:57Z,0,Investasi BoDoNg 😂 wakakka,True
170,@dahliasyam3612,2024-06-19T14:53:57Z,1,"daripada denger si raymond chin yg sok cerdas bela tapera, mending denger analisis om bennix 😊",True
171,@imankambuno,2024-06-19T14:40:07Z,0,Bagaimana kalau tapera di sahkan dengan berbarengan uu hukum mati bagi koruptor.,True
172,@MrBagussatria,2024-06-19T14:24:32Z,0,Yg ada diselewengkan bang,True
173,@Yudha-xn9fb,2024-06-19T14:23:07Z,0,"Potong aja gajih2anggota DPR aja, pasti cukup buat bangun rumah seluruh indonesia",True
174,@latifahrifai9182,2024-06-19T13:40:31Z,0,Tappera hanya invest bodong,True
175,@harisaladib,2024-06-19T13:16:47Z,1,TAPERA (TAMBAHAN PERASAN RAKYAT)😂,True
176,@arieprasetyo8865,2024-06-19T13:11:37Z,0,Janji manis.,True
177,@younanstudio,2024-06-19T12:59:49Z,0,"masalh nya ini memaksakan rakyat berpendapat ini merupakan ada unsur riba, dosa besar.",True
178,@rahmataldiansyah983,2024-06-19T12:21:21Z,0,KITA PERCAYAKAN? hhaaaaaahhhh? serius? kasus SYL aja saya masih geleng geleng,True
179,@edison89saja,2024-06-19T11:42:50Z,0,"Kalau mau buat kebijakan dan membantu untuk orang bisa punya rumah, coba saja pemerintah buat rumah banyak dulu setelah itu di kasih keluarga yang belum punya rumah, nanti kita tinggal bayar 3% dari penghasilan untuk di anggap uang sewa itu baru membantu namanya 😅😂",True
180,@ericaltamis8975,2024-06-19T11:26:10Z,0,"Pemerintah kaya lupa, kalau dia abis buat uu cipta kerja, dengan uu baru ini, hampir ga ada karyawan tetap,
Baru 1 bulan kerja bsa langsung putus kontrak, di usia 25th dah mulai susah dapet kerja karna batas usia, ditambah kita jga dah punya bpjs pensiun, yg sama persis kaya tapera, yg wajib dipotong, dan gbsa di ganggu, sampe usia 58th, dengan sistem cpta kerja skrang, hampir mustahil ada pekerja swasta bsa sampe usia 58th, ujung ujungnya kita dibuat lupa sama uang kita yg dah dipotong buat tapera dan bpjs pensiun,
Kalaupun ga lupa, kita harus klaim duit kita sndiri yg ga pernah dipermudah, makanya sampe banyak banget calo cma buat ambil hak kita sndiri, dengan potongan yg cukup gila,",True
181,@corp3112,2024-06-19T10:16:20Z,0,Susah maju negara yg dikuasai mafia ini🗿,True
182,@jamalpatajangi7086,2024-06-19T08:42:21Z,0,"Bagi saya program ini sangat tidak logis, karna perumahan itu masih bisa diatasi dengan cara lain untuk tempat tinggal, beda jauh dengan BPJS..kesehatan tdk bisa ditunda bila kita sakit, ini saja sudah sangat sederhana..",True
183,@hibiki8468,2024-06-19T07:44:06Z,0,Bangun dulu kepercayaan rakyat.,True
184,@Mayni155,2024-06-19T07:37:01Z,0,"Masalah nya bang ini uang pensiun nya bapak ku aja sampe detik ini gk ketauan duit nya ke mana dinurus kata nya ini itu dan ujung nya sampe sekarang gk ada kabar janji nya di hubungin tapi zonk,
Padahal ayah udah hampir 5thn pensiun nya",True
185,@riverflow7993,2024-06-19T07:32:45Z,0,"Konsepnya bagus, cuman eksekusinya rawan korupsi, satu bulan aja kalo yg bayar 2 juta org, itu duitnya enak bgt kalo mereka kantongin",True
186,@ericksetiawan8227,2024-06-19T07:27:03Z,0,"Tapera,,bayar tapera = pakan tikus",True
